ProvinceCode,ProvinceName,CityMunicipalityCode,CityMunicipalityName,BarangayCode,BarangayName
1380600000,"Province 1380600000",1380605000,"Santa Cruz",1380605043,"Barangay 341"
1380600000,"Province 1380600000",1380605000,"Santa Cruz",1380605044,"Barangay 342"
1380600000,"Province 1380600000",1380605000,"Santa Cruz",1380605045,"Barangay 343"
1380600000,"Province 1380600000",1380605000,"Santa Cruz",1380605046,"Barangay 344"
1380600000,"Province 1380600000",1380605000,"Santa Cruz",1380605047,"Barangay 345"
1380600000,"Province 1380600000",1380605000,"Santa Cruz",1380605048,"Barangay 346"
1380600000,"Province 1380600000",1380605000,"Santa Cruz",1380605049,"Barangay 347"
1380600000,"Province 1380600000",1380605000,"Santa Cruz",1380605050,"Barangay 348"
1380600000,"Province 1380600000",1380605000,"Santa Cruz",1380605051,"Barangay 349"
1380600000,"Province 1380600000",1380605000,"Santa Cruz",1380605052,"Barangay 350"
1380600000,"Province 1380600000",1380605000,"Santa Cruz",1380605053,"Barangay 351"
1380600000,"Province 1380600000",1380605000,"Santa Cruz",1380605054,"Barangay 352"
1380600000,"Province 1380600000",1380605000,"Santa Cruz",1380605055,"Barangay 353"
1380600000,"Province 1380600000",1380605000,"Santa Cruz",1380605056,"Barangay 354"
1380600000,"Province 1380600000",1380605000,"Santa Cruz",1380605057,"Barangay 355"
1380600000,"Province 1380600000",1380605000,"Santa Cruz",1380605058,"Barangay 356"
1380600000,"Province 1380600000",1380605000,"Santa Cruz",1380605059,"Barangay 357"
1380600000,"Province 1380600000",1380605000,"Santa Cruz",1380605060,"Barangay 358"
1380600000,"Province 1380600000",1380605000,"Santa Cruz",1380605061,"Barangay 359"
1380600000,"Province 1380600000",1380605000,"Santa Cruz",1380605062,"Barangay 360"
1380600000,"Province 1380600000",1380605000,"Santa Cruz",1380605063,"Barangay 361"
1380600000,"Province 1380600000",1380605000,"Santa Cruz",1380605064,"Barangay 362"
1380600000,"Province 1380600000",1380605000,"Santa Cruz",1380605065,"Barangay 363"
1380600000,"Province 1380600000",1380605000,"Santa Cruz",1380605066,"Barangay 364"
1380600000,"Province 1380600000",1380605000,"Santa Cruz",1380605067,"Barangay 365"
1380600000,"Province 1380600000",1380605000,"Santa Cruz",1380605069,"Barangay 366"
1380600000,"Province 1380600000",1380605000,"Santa Cruz",1380605070,"Barangay 367"
1380600000,"Province 1380600000",1380605000,"Santa Cruz",1380605071,"Barangay 368"
1380600000,"Province 1380600000",1380605000,"Santa Cruz",1380605072,"Barangay 369"
1380600000,"Province 1380600000",1380605000,"Santa Cruz",1380605073,"Barangay 370"
1380600000,"Province 1380600000",1380605000,"Santa Cruz",1380605074,"Barangay 371"
1380600000,"Province 1380600000",1380605000,"Santa Cruz",1380605075,"Barangay 372"
1380600000,"Province 1380600000",1380605000,"Santa Cruz",1380605076,"Barangay 373"
1380600000,"Province 1380600000",1380605000,"Santa Cruz",1380605077,"Barangay 374"
1380600000,"Province 1380600000",1380605000,"Santa Cruz",1380605078,"Barangay 375"
1380600000,"Province 1380600000",1380605000,"Santa Cruz",1380605079,"Barangay 376"
1380600000,"Province 1380600000",1380605000,"Santa Cruz",1380605080,"Barangay 377"
1380600000,"Province 1380600000",1380605000,"Santa Cruz",1380605081,"Barangay 378"
1380600000,"Province 1380600000",1380605000,"Santa Cruz",1380605082,"Barangay 379"
1380600000,"Province 1380600000",1380605000,"Santa Cruz",1380605083,"Barangay 380"
1380600000,"Province 1380600000",1380605000,"Santa Cruz",1380605084,"Barangay 381"
1380600000,"Province 1380600000",1380605000,"Santa Cruz",1380605085,"Barangay 382"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606001,"Barangay 395"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606002,"Barangay 396"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606003,"Barangay 397"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606004,"Barangay 398"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606005,"Barangay 399"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606006,"Barangay 400"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606007,"Barangay 401"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606008,"Barangay 402"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606009,"Barangay 403"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606010,"Barangay 404"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606011,"Barangay 405"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606012,"Barangay 406"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606013,"Barangay 407"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606014,"Barangay 408"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606015,"Barangay 409"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606016,"Barangay 410"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606017,"Barangay 411"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606018,"Barangay 412"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606019,"Barangay 413"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606020,"Barangay 414"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606021,"Barangay 415"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606022,"Barangay 416"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606023,"Barangay 417"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606024,"Barangay 418"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606025,"Barangay 419"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606026,"Barangay 420"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606027,"Barangay 421"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606028,"Barangay 422"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606029,"Barangay 423"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606030,"Barangay 424"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606031,"Barangay 425"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606032,"Barangay 426"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606033,"Barangay 427"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606034,"Barangay 428"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606035,"Barangay 429"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606036,"Barangay 430"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606037,"Barangay 431"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606038,"Barangay 432"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606039,"Barangay 433"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606040,"Barangay 434"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606041,"Barangay 435"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606042,"Barangay 436"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606043,"Barangay 437"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606044,"Barangay 438"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606045,"Barangay 439"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606046,"Barangay 440"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606047,"Barangay 441"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606048,"Barangay 442"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606049,"Barangay 443"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606050,"Barangay 444"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606051,"Barangay 445"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606052,"Barangay 446"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606053,"Barangay 447"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606054,"Barangay 448"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606055,"Barangay 449"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606056,"Barangay 450"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606057,"Barangay 451"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606058,"Barangay 452"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606059,"Barangay 453"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606060,"Barangay 454"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606061,"Barangay 455"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606062,"Barangay 456"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606063,"Barangay 457"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606064,"Barangay 458"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606065,"Barangay 459"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606066,"Barangay 460"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606067,"Barangay 461"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606068,"Barangay 462"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606069,"Barangay 463"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606070,"Barangay 464"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606071,"Barangay 465"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606072,"Barangay 466"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606073,"Barangay 467"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606074,"Barangay 468"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606075,"Barangay 469"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606076,"Barangay 470"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606077,"Barangay 471"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606078,"Barangay 472"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606079,"Barangay 473"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606080,"Barangay 474"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606081,"Barangay 475"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606082,"Barangay 476"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606083,"Barangay 477"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606084,"Barangay 478"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606085,"Barangay 479"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606086,"Barangay 480"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606087,"Barangay 481"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606088,"Barangay 482"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606089,"Barangay 483"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606090,"Barangay 484"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606091,"Barangay 485"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606092,"Barangay 486"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606093,"Barangay 487"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606094,"Barangay 488"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606095,"Barangay 489"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606096,"Barangay 490"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606097,"Barangay 491"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606098,"Barangay 492"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606099,"Barangay 493"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606100,"Barangay 494"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606101,"Barangay 495"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606102,"Barangay 496"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606103,"Barangay 497"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606104,"Barangay 498"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606105,"Barangay 499"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606106,"Barangay 500"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606107,"Barangay 501"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606108,"Barangay 502"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606109,"Barangay 503"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606110,"Barangay 504"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606111,"Barangay 505"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606112,"Barangay 506"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606113,"Barangay 507"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606114,"Barangay 508"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606115,"Barangay 509"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606116,"Barangay 510"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606117,"Barangay 511"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606118,"Barangay 512"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606119,"Barangay 513"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606120,"Barangay 514"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606121,"Barangay 515"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606122,"Barangay 516"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606123,"Barangay 517"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606124,"Barangay 518"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606125,"Barangay 519"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606126,"Barangay 520"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606127,"Barangay 521"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606128,"Barangay 522"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606129,"Barangay 523"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606130,"Barangay 524"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606131,"Barangay 525"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606132,"Barangay 526"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606133,"Barangay 527"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606134,"Barangay 528"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606135,"Barangay 529"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606136,"Barangay 530"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606137,"Barangay 531"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606138,"Barangay 532"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606139,"Barangay 533"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606140,"Barangay 534"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606141,"Barangay 535"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606142,"Barangay 536"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606143,"Barangay 537"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606144,"Barangay 538"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606145,"Barangay 539"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606146,"Barangay 540"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606147,"Barangay 541"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606148,"Barangay 542"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606149,"Barangay 543"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606150,"Barangay 544"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606151,"Barangay 545"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606152,"Barangay 546"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606153,"Barangay 547"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606154,"Barangay 548"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606155,"Barangay 549"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606156,"Barangay 550"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606157,"Barangay 551"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606158,"Barangay 552"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606159,"Barangay 553"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606160,"Barangay 554"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606161,"Barangay 555"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606162,"Barangay 556"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606163,"Barangay 557"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606164,"Barangay 558"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606165,"Barangay 559"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606166,"Barangay 560"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606167,"Barangay 561"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606168,"Barangay 562"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606169,"Barangay 563"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606170,"Barangay 564"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606171,"Barangay 565"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606172,"Barangay 566"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606173,"Barangay 567"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606174,"Barangay 568"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606175,"Barangay 569"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606176,"Barangay 570"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606177,"Barangay 571"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606178,"Barangay 572"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606179,"Barangay 573"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606180,"Barangay 574"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606181,"Barangay 575"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606182,"Barangay 576"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606183,"Barangay 577"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606184,"Barangay 578"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606185,"Barangay 579"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606186,"Barangay 580"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606187,"Barangay 581"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606188,"Barangay 582"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606189,"Barangay 583"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606190,"Barangay 584"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606191,"Barangay 585"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606192,"Barangay 586"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606193,"Barangay 587"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606194,"Barangay 587-A"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606195,"Barangay 588"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606196,"Barangay 589"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606197,"Barangay 590"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606198,"Barangay 591"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606199,"Barangay 592"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606200,"Barangay 593"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606201,"Barangay 594"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606202,"Barangay 595"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606203,"Barangay 596"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606204,"Barangay 597"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606205,"Barangay 598"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606206,"Barangay 599"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606207,"Barangay 600"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606208,"Barangay 601"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606209,"Barangay 602"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606210,"Barangay 603"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606211,"Barangay 604"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606212,"Barangay 605"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606213,"Barangay 606"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606214,"Barangay 607"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606215,"Barangay 608"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606216,"Barangay 609"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606217,"Barangay 610"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606218,"Barangay 611"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606219,"Barangay 612"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606220,"Barangay 613"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606221,"Barangay 614"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606222,"Barangay 615"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606223,"Barangay 616"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606224,"Barangay 617"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606225,"Barangay 618"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606226,"Barangay 619"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606227,"Barangay 620"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606228,"Barangay 621"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606229,"Barangay 622"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606230,"Barangay 623"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606231,"Barangay 624"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606232,"Barangay 625"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606233,"Barangay 626"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606234,"Barangay 627"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606235,"Barangay 628"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606236,"Barangay 629"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606237,"Barangay 630"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606238,"Barangay 631"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606239,"Barangay 632"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606240,"Barangay 633"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606241,"Barangay 634"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606242,"Barangay 635"
1380600000,"Province 1380600000",1380606000,Sampaloc,1380606243,"Barangay 636"
1380600000,"Province 1380600000",1380607000,"San Miguel",1380607001,"Barangay 637"
1380600000,"Province 1380600000",1380607000,"San Miguel",1380607002,"Barangay 638"
1380600000,"Province 1380600000",1380607000,"San Miguel",1380607003,"Barangay 639"
1380600000,"Province 1380600000",1380607000,"San Miguel",1380607004,"Barangay 640"
1380600000,"Province 1380600000",1380607000,"San Miguel",1380607005,"Barangay 641"
1380600000,"Province 1380600000",1380607000,"San Miguel",1380607006,"Barangay 642"
1380600000,"Province 1380600000",1380607000,"San Miguel",1380607007,"Barangay 643"
1380600000,"Province 1380600000",1380607000,"San Miguel",1380607008,"Barangay 644"
1380600000,"Province 1380600000",1380607000,"San Miguel",1380607009,"Barangay 645"
1380600000,"Province 1380600000",1380607000,"San Miguel",1380607010,"Barangay 646"
1380600000,"Province 1380600000",1380607000,"San Miguel",1380607011,"Barangay 647"
1380600000,"Province 1380600000",1380607000,"San Miguel",1380607012,"Barangay 648"
1380600000,"Province 1380600000",1380608000,Ermita,1380608001,"Barangay 659"
1380600000,"Province 1380600000",1380608000,Ermita,1380608002,"Barangay 659-A"
1380600000,"Province 1380600000",1380608000,Ermita,1380608003,"Barangay 660"
1380600000,"Province 1380600000",1380608000,Ermita,1380608004,"Barangay 660-A"
1380600000,"Province 1380600000",1380608000,Ermita,1380608005,"Barangay 661"
1380600000,"Province 1380600000",1380608000,Ermita,1380608008,"Barangay 666"
1380600000,"Province 1380600000",1380608000,Ermita,1380608009,"Barangay 667"
1380600000,"Province 1380600000",1380608000,Ermita,1380608010,"Barangay 668"
1380600000,"Province 1380600000",1380608000,Ermita,1380608011,"Barangay 669"
1380600000,"Province 1380600000",1380608000,Ermita,1380608012,"Barangay 670"
1380600000,"Province 1380600000",1380608000,Ermita,1380608013,"Barangay 663"
1380600000,"Province 1380600000",1380608000,Ermita,1380608014,"Barangay 663-A"
1380600000,"Province 1380600000",1380608000,Ermita,1380608015,"Barangay 664"
1380600000,"Province 1380600000",1380609000,Intramuros,1380609001,"Barangay 654"
1380600000,"Province 1380600000",1380609000,Intramuros,1380609002,"Barangay 655"
1380600000,"Province 1380600000",1380609000,Intramuros,1380609003,"Barangay 656"
1380600000,"Province 1380600000",1380609000,Intramuros,1380609004,"Barangay 657"
1380600000,"Province 1380600000",1380609000,Intramuros,1380609005,"Barangay 658"
1380600000,"Province 1380600000",1380610000,Malate,1380610004,"Barangay 689"
1380600000,"Province 1380600000",1380610000,Malate,1380610005,"Barangay 690"
1380600000,"Province 1380600000",1380610000,Malate,1380610006,"Barangay 691"
1380600000,"Province 1380600000",1380610000,Malate,1380610007,"Barangay 692"
1380600000,"Province 1380600000",1380610000,Malate,1380610008,"Barangay 693"
1380600000,"Province 1380600000",1380610000,Malate,1380610009,"Barangay 694"
1380600000,"Province 1380600000",1380610000,Malate,1380610010,"Barangay 695"
1380600000,"Province 1380600000",1380610000,Malate,1380610011,"Barangay 696"
1380600000,"Province 1380600000",1380610000,Malate,1380610012,"Barangay 697"
1380600000,"Province 1380600000",1380610000,Malate,1380610013,"Barangay 698"
1380600000,"Province 1380600000",1380610000,Malate,1380610014,"Barangay 699"
1380600000,"Province 1380600000",1380610000,Malate,1380610015,"Barangay 700"
1380600000,"Province 1380600000",1380610000,Malate,1380610016,"Barangay 701"
1380600000,"Province 1380600000",1380610000,Malate,1380610017,"Barangay 702"
1380600000,"Province 1380600000",1380610000,Malate,1380610018,"Barangay 703"
1380600000,"Province 1380600000",1380610000,Malate,1380610019,"Barangay 704"
1380600000,"Province 1380600000",1380610000,Malate,1380610020,"Barangay 705"
1380600000,"Province 1380600000",1380610000,Malate,1380610021,"Barangay 706"
1380600000,"Province 1380600000",1380610000,Malate,1380610022,"Barangay 707"
1380600000,"Province 1380600000",1380610000,Malate,1380610023,"Barangay 708"
1380600000,"Province 1380600000",1380610000,Malate,1380610024,"Barangay 709"
1380600000,"Province 1380600000",1380610000,Malate,1380610025,"Barangay 710"
1380600000,"Province 1380600000",1380610000,Malate,1380610026,"Barangay 711"
1380600000,"Province 1380600000",1380610000,Malate,1380610027,"Barangay 712"
1380600000,"Province 1380600000",1380610000,Malate,1380610028,"Barangay 713"
1380600000,"Province 1380600000",1380610000,Malate,1380610029,"Barangay 714"
1380600000,"Province 1380600000",1380610000,Malate,1380610030,"Barangay 715"
1380600000,"Province 1380600000",1380610000,Malate,1380610031,"Barangay 716"
1380600000,"Province 1380600000",1380610000,Malate,1380610032,"Barangay 717"
